CircleName,RegionName,DivisionName,PinCodeName,Pincode,OfficeType,Delivery,District,StateName,Statecode,Latitude,Longitude
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Bakharpur BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3295,87.5136
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Barmasia BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3219,87.4136
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Duldulia BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,86.26455,24.5166
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kaliprasad BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3269,87.4136
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Khawaspur MILKI BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,26.2365,87.3959
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Moultola BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,26.2475,87.3979
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Narayanpur BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,86.26455,24.75533
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Parshurampur BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,25.9232,85.01946
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Pirpainti Bazar BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3224,87.4309
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Raghunitola BO,853205,BO,Delivery,BHAGALPUR,BIHAR,BR,24.069,86.239
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Mamallkha BO,813210,BO,Delivery,BHAGALPUR,BIHAR,BR,24.2016,86.214
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Parghari BO,813210,BO,Delivery,BHAGALPUR,BIHAR,BR,25.308,87.201
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Pithna BO,813210,BO,Delivery,BHAGALPUR,BIHAR,BR,24.289,87.208
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kiranpur BO,813108,BO,Delivery,BHAGALPUR,BIHAR,BR,86.65224,24.75533
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kushmaha BO,813108,BO,Delivery,BANKA,BIHAR,BR,24.35,84.358
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Laxmipur Chiraya BO,813108,BO,Delivery,BANKA,BIHAR,BR,86.26455,24.7553
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Panchrukhi Bazar BO,813108,BO,Delivery,BHAGALPUR,BIHAR,BR,24.9237,86.9325
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Rataupur Maikpur BO,813108,BO,Delivery,BHAGALPUR,BIHAR,BR,24.9337,86.9695
Telangana Circle,Hyderabad Region,Nizamabad Division,Mogha B.O,503309,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.4952366,77.6680116
Telangana Circle,Hyderabad Region,Nizamabad Division,KODCHERA B.O,503309,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.4416098,77.6221275
Telangana Circle,Hyderabad Region,Nizamabad Division,Chinnur B.O,503108,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.0959539,78.12191
Telangana Circle,Hyderabad Region,Nizamabad Division,Pocharam B.O,503108,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.1138237,78.1712936
Telangana Circle,Hyderabad Region,Nizamabad Division,Shetpalli B.O,503108,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.1089555,78.1281076
Telangana Circle,Hyderabad Region,Nizamabad Division,Mallur B.O,503302,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.2298028,77.9355044
Telangana Circle,Hyderabad Region,Nizamabad Division,Kodapkal Kalan B.O,503310,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.2892081,77.7583006
Telangana Circle,Hyderabad Region,Nizamabad Division,Kodapkal Khurd B.O,503310,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.2598359,77.7984784
Telangana Circle,Hyderabad Region,Nizamabad Division,Kotaipalli B.O,503310,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.3072385,77.7833154
Telangana Circle,Hyderabad Region,Nizamabad Division,Thimmanagar B.O,503310,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.2053774,77.803566
Telangana Circle,Hyderabad Region,Nizamabad Division,Annaramkalan B.O,503310,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.2639486,77.8523308
Telangana Circle,Hyderabad Region,Nizamabad Division,Gundaram B.O,503110,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.171855,78.25187
Telangana Circle,Hyderabad Region,Nizamabad Division,Kondapur B.O,503110,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.1911816,78.2794166
Telangana Circle,Hyderabad Region,Nizamabad Division,Kalwaral B.O,503145,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.44509,78.240281
Telangana Circle,Hyderabad Region,Nizamabad Division,Bhoompalli B.O,503145,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.4101118,78.2721116
Telangana Circle,Hyderabad Region,Nizamabad Division,Kupriyal B.O,503145,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.3661903,78.2836704
Telangana Circle,Hyderabad Region,Nizamabad Division,Endriyal B.O,503120,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.2792248,78.2341277
Telangana Circle,Hyderabad Region,Nizamabad Division,Boregaon B.O,503235,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.7618413,77.9210267
Telangana Circle,Hyderabad Region,Nizamabad Division,Hangarga B.O,503235,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.7918788,77.8730326
Telangana Circle,Hyderabad Region,Nizamabad Division,Kandagaon B.O,503235,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.7458966,77.947735
Telangana Circle,Hyderabad Region,Nizamabad Division,Neela B.O,503235,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.7458966,77.947735
Telangana Circle,Hyderabad Region,Nizamabad Division,Kistapur B.O,503321,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.4491407,77.8153681
Telangana Circle,Hyderabad Region,Nizamabad Division,Sangam B.O,503185,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.6010736,77.9141242
Telangana Circle,Hyderabad Region,Nizamabad Division,Hansa B.O,503185,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.6680476,77.7787256
Telangana Circle,Hyderabad Region,Nizamabad Division,Jadijamalpur B.O,503185,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.701231,77.8537928
Telangana Circle,Hyderabad Region,Nizamabad Division,Mavandikalan B.O,503185,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.7154871,77.8797369
Telangana Circle,Hyderabad Region,Nizamabad Division,Bardipur B.O,503230,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.647018,78.133392
Telangana Circle,Hyderabad Region,Nizamabad Division,Mahabub Farm B.O,503202,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.6937116,78.052145
Telangana Circle,Hyderabad Region,Nizamabad Division,Mangalpahad B.O,503202,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.6937116,78.052145
Telangana Circle,Hyderabad Region,Nizamabad Division,Ashok Farm B.O,503246,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.8111298,78.0629922
Telangana Circle,Hyderabad Region,Nizamabad Division,Chikli B.O,503246,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.8243042,78.0683075
Telangana Circle,Hyderabad Region,Nizamabad Division,Gandhinagar B.O,503246,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.8054964,78.0428765
Telangana Circle,Hyderabad Region,Nizamabad Division,Kolas  B.O,503305,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.33335,77.6983916
Telangana Circle,Hyderabad Region,Nizamabad Division,Shantapur B.O,503305,BO,Delivery,KAMAREDDY,TELANGANA,TS,18.3295916,77.7315616
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Nelagonda B.O,515842,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,15.65,77.45
Andhra Pradesh Circle,Kurnool Region,Anantapur Division,Kasapuram B.O,515803,BO,Delivery,ANANTAPUR,ANDHRA PRADESH,AD,14.68,77.66
Uttar Pradesh Circle,Gorakhpur Region,Gorakhpur Division,NDC Gorakhpur,273001,PO,Non Delivery,GORAKHPUR,UTTAR PRADESH,UP,26.7606,83.3732
Telangana Circle,Hyderabad Region,Peddapalli Division,Gollapalli B.O,505186,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.4676183,79.2467683
Telangana Circle,Hyderabad Region,Peddapalli Division,Ithrajpalle B.O,505186,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.5116556,79.2236202
Telangana Circle,Hyderabad Region,Peddapalli Division,Bonthakuntapalli B.O,505186,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.4948966,79.2676577
Telangana Circle,Hyderabad Region,Peddapalli Division,Gangaram B.O,505153,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.463131,79.5066198
Telangana Circle,Hyderabad Region,Peddapalli Division,Keshanpalli B.O,505153,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.4321487,79.494105
Telangana Circle,Hyderabad Region,Peddapalli Division,Moolasala B.O,505162,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.5451295,79.4288607
Telangana Circle,Hyderabad Region,Peddapalli Division,Regadi Maddikunta B.O,505162,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.5095705,79.3828487
Telangana Circle,Hyderabad Region,Peddapalli Division,Madaka B.O,505152,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.4244906,79.4309151
Telangana Circle,Hyderabad Region,Peddapalli Division,Gumpula B.O,505152,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.4098826,79.5211359
Telangana Circle,Hyderabad Region,Peddapalli Division,Odela B.O,505152,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.4540369,79.4475796
Telangana Circle,Hyderabad Region,Peddapalli Division,Kukkalagudur B.O,505514,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.7727901,79.3054696
Telangana Circle,Hyderabad Region,Peddapalli Division,Mudrial B.O,505514,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.783348,79.3229419
Telangana Circle,Hyderabad Region,Peddapalli Division,Murmur B.O,505514,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.8216837,79.4019076
Telangana Circle,Hyderabad Region,Peddapalli Division,Dongathurthi B.O,505187,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.6941516,79.2989033
Telangana Circle,Hyderabad Region,Peddapalli Division,Kannal B.O,505187,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.693075,79.427375
Telangana Circle,Hyderabad Region,Peddapalli Division,Palakurthy B.O,505187,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.7187683,79.3812483
Telangana Circle,Hyderabad Region,Peddapalli Division,Lakkaram B.O,505212,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.5670611,79.5783635
Telangana Circle,Hyderabad Region,Peddapalli Division,Maidambanda B.O,505212,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.6308454,79.5736787
Telangana Circle,Hyderabad Region,Peddapalli Division,Kothur B.O,505525,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.5838484,79.2742354
Telangana Circle,Hyderabad Region,Peddapalli Division,Sivapalli B.O,505525,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.5231895,79.2752419
Telangana Circle,Hyderabad Region,Peddapalli Division,Venkatraopalli B.O,505525,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.5298987,79.2367387
Telangana Circle,Hyderabad Region,Peddapalli Division,Sundilla B.O,505209,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.7689283,79.5234681
Telangana Circle,Hyderabad Region,Peddapalli Division,Jangaon B.O,505209,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.7832158,79.4812184
Telangana Circle,Hyderabad Region,Peddapalli Division,Maredpak B.O,505209,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.6852945,79.5193409
Telangana Circle,Hyderabad Region,Peddapalli Division,Julapalli B.O,505188,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.6673368,79.514244
Telangana Circle,Hyderabad Region,Peddapalli Division,Rangapuram B.O,505188,BO,Delivery,PEDDAPALLI,TELANGANA,TS,18.6681544,79.4216846
Telangana Circle,Hyderabad Region,Peddapalli Division,Mukdampur B.O,505186,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.4729098,79.2167847
Telangana Circle,Hyderabad Region,Peddapalli Division,Mallial B.O,505122,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.2584516,79.5357133
Telangana Circle,Hyderabad Region,Peddapalli Division,Kanikulagidda B.O,505498,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.1982602,79.4410683
Telangana Circle,Hyderabad Region,Peddapalli Division,Yellabotharam B.O,505498,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.2069835,79.368333
Telangana Circle,Hyderabad Region,Peddapalli Division,Sirsapalli B.O,505498,BO,Delivery,KARIMNAGAR,TELANGANA,TS,18.2421096,79.4142865
Assam Circle,DivReportingCircle,Cachar Division,Katlacherra Bazar B.O,788161,BO,Non Delivery,HAILAKANDI,ASSAM,AS,24.45,92.55
Assam Circle,DivReportingCircle,Cachar Division,Telkatta B.O,788161,BO,Delivery,HAILAKANDI,ASSAM,AS,24.45,92.55
Andhra Pradesh Circle,Vijayawada Region,Gudur Division,VIKRAMASIMHAPURI UNIVERSITY SO,524324,PO,Delivery,SPSR NELLORE,ANDHRA PRADESH,AD,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Yadgarpalli B.O,501301,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Korremal B.O,500088,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Pratapsingaram B.O,500088,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Pochampally B.O,500100,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,CMR College  B.O,501401,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Porur B.O,501102,BO,Delivery,VIKARABAD,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Aliabad B.O,500101,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Anantaram B.O,500101,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,BITS B.O,500078,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Hyderabad South East Division,Toolkalan B.O,501509,BO,Delivery,RANGA REDDY,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Ankireddipalli B.O,501301,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Thimmaipalli B.O,501301,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Venkatadri B.O,500088,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Dindigul B.O,500043,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Srirangavaram B.O,500043,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Jawahar Nagar B.O,500087,BO,Non Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Athveli B.O,501401,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Rajbolaram B.O,501401,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Bomraspet B.O,500078,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Jaggamguda B.O,500101,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Mudchintanapalli B.O,500101,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Hyderabad South East Division,Munaganur S.O,501505,PO,Non Delivery,RANGA REDDY,TELANGANA,TS,17.301362,78.60885
Telangana Circle,Hyderabad City Region,Secunderabad Division,Bogaram B.O,501301,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Cherlapalli B.O,501301,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Edulabad B.O,501301,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Keesara B.O,501301,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Keesaragutta B.O,501301,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Katchavanisingaram B.O,500088,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Bahadurpalli B.O,500043,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Telangana Circle,Hyderabad City Region,Secunderabad Division,Gajularamaram B.O,500055,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,TS,NA,NA
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Sahjadpur BO,813108,BO,Delivery,BHAGALPUR,BIHAR,BR,86.65224,24.85533
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Samastipur BO,813108,BO,Delivery,BHAGALPUR,BIHAR,BR,25.8265,85.7876
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,RANGA BO,813207,BO,Delivery,BANKA,BIHAR,BR,24.9325,86.6762
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,PARMANANDPUR ITWA,813207,BO,Delivery,BANKA,BIHAR,BR,24.9658,86.4728
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Pair BO,813110,BO,Delivery,BANKA,BIHAR,BR,87.0948,24.85533
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Raugaon BO,813110,BO,Delivery,BANKA,BIHAR,BR,25.358,86.239
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Chandadih BO,813109,BO,Delivery,BANKA,BIHAR,BR,24.207,86.259
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Manjhoni BO,813109,BO,Delivery,BANKA,BIHAR,BR,24.368,84.358
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Shreepathas BO,813109,BO,Delivery,BANKA,BIHAR,BR,86.65224,24.15468
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Vijayhat BO,813109,BO,Delivery,BANKA,BIHAR,BR,24.029,86.297
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Morma BO,813107,BO,Delivery,BANKA,BIHAR,BR,24.201,86.248
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Ranjodha BO,813107,BO,Delivery,BANKA,BIHAR,BR,25.267,84.357
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Belarimilki BO,813211,BO,Delivery,BANKA,BIHAR,BR,25.0598,86.8389
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Chutia BO,813211,BO,Delivery,BANKA,BIHAR,BR,25.0804,86.7303
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kaitha BO,813211,BO,Delivery,BANKA,BIHAR,BR,25.0804,86.7303
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kumarpur BO,813211,BO,Delivery,BANKA,BIHAR,BR,25.0804,86.0303
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Chittapuram B.O,522658,BO,Delivery,GUNTUR,ANDHRA PRADESH,AD,16.2061,79.802
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Udjerla B.O,522658,BO,Delivery,GUNTUR,ANDHRA PRADESH,AD,16.2193,79.7533
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Mellavagu B.O,522614,BO,Delivery,GUNTUR,ANDHRA PRADESH,AD,16.3455,79.7379
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Petasannegandla B.O,522614,BO,Delivery,GUNTUR,ANDHRA PRADESH,AD,16.419,79.7497
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Voppicherla B.O,522614,BO,Delivery,GUNTUR,ANDHRA PRADESH,AD,16.443,79.6967
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Ayyannapalem B.O,522614,BO,Delivery,GUNTUR,ANDHRA PRADESH,AD,16.345,79.637
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Lagma BO,813222,BO,Delivery,BHAGALPUR,BIHAR,BR,24.921,84.213
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Rampur BO,813222,BO,Delivery,BHAGALPUR,BIHAR,BR,24.6326,84.62356
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Danda Bazar BO,812005,BO,Delivery,BHAGALPUR,BIHAR,BR,25.143531,87.020569
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kajraili BO,812005,BO,Delivery,BHAGALPUR,BIHAR,BR,25.1536244,86.9342411
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Khiribandha BO,812005,BO,Delivery,BHAGALPUR,BIHAR,BR,25.2496944,86.9869722
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Harnathpur BO,812006,BO,Delivery,BHAGALPUR,BIHAR,BR,25.211,86.988
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Pratapnager BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3241,87.0712
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Rangra BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3808,87.2135
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Sadhwa BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,25.3908,87.2195
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Tetripakra BO,853204,BO,Delivery,BHAGALPUR,BIHAR,BR,24.148,85.248
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Sarkanda BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,25.2231,87.4361
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Srimatpur BO,813209,BO,Delivery,BHAGALPUR,BIHAR,BR,25.2232,87.4321
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Jotgobind BO,853205,BO,Delivery,BHAGALPUR,BIHAR,BR,25.555,86.369
Bihar Circle,"East Region, Bhagalpur",Bhagalpur Division,Kamlakund BO,853205,BO,Delivery,BHAGALPUR,BIHAR,BR,24.0364,86.0236
Rajasthan Circle,Jodhpur Region,Barmer Division,Kerawa B.O,344011,BO,Delivery,BARMER,RAJASTHAN,RJ,25.89007,71.150607
Rajasthan Circle,Jodhpur Region,Jodhpur Division,Paldi Khichiyan,342304,BO,Delivery,JODHPUR,RAJASTHAN,RJ,26.405837,73.010046
Punjab Circle,Punjab West Region,Faridkot Division,Smalsar S.O,142049,PO,Delivery,MOGA,PUNJAB,PB,30.6389875,74.9985706
Telangana Circle,Hyderabad Region,Nizamabad Division,Jillapalli B.O,503207,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.5509461,77.7873264
Telangana Circle,Hyderabad Region,Nizamabad Division,Pothangal B.O,503207,BO,Delivery,NIZAMABAD,TELANGANA,TS,18.5672599,77.7721273
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Papraur BO,851210,BO,Delivery,BEGUSARAI,BIHAR,BR,25.416675,86.129379
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Maheswara BO,851127,BO,Delivery,BEGUSARAI,BIHAR,BR,25.416675,86.129379
Bihar Circle,"East Region, Bhagalpur",Begusarai Division,Muzaffara BO,851127,BO,Delivery,BEGUSARAI,BIHAR,BR,25.416675,86.129379
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Gollavanitippa B.O,534239,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.467452,81.509242
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Losari gutlapadu B.O,534239,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.412996,81.47315
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Tokatippa B.O,534239,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.424421,81.479646
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Doddanapudi B.O,534237,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.526313,81.396005
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Kallakuru B.O,534237,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.52828,81.383245
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Kolanapalli B.O,534237,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.546825,81.40798
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Panjavemavaram B.O,534247,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.577316,81.645632
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Tokalapudi B.O,534247,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.565716,81.629877
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Toleru B.O,534247,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.579799,81.623096
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Annavaram B.O,534202,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.545316,81.513696
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Gollalakoderu B.O,534202,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.587004,81.532901
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Taderu B.O,534202,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,AD,16.515868,81.543873
